TransactionID,AccountID,TransactionType,Amount,TransactionDate
166550,915,Debit,734462.05,2023-07-04
157857,1480,Credit,537128.69,2019-11-20
144374,1474,Credit,220777.93,2021-01-14
104672,1483,Credit,931878.53,2021-08-18
106727,693,Credit,4661.01,2023-02-19
184720,296,Debit,720659.81,2021-07-12
176507,1016,Credit,405825.98,2020-10-20
155690,813,Credit,963235.58,2019-11-16
133407,1106,Credit,115771.03,2021-08-14
192150,972,Debit,427478.78,2022-10-29
159364,846,Debit,48296.07,2019-04-27
131179,1470,Debit,340977.89,2021-04-12
156619,814,Credit,260836.17,2021-01-13
146674,504,Credit,200582.08,2022-08-21
118422,1371,Debit,524323.72,2023-11-06
163840,1018,Debit,524439.16,2020-04-15
186162,308,Credit,254607.06,2021-07-13
130207,1236,Debit,468423.11,2022-06-28
166142,393,Debit,134340.44,2019-11-23
104964,546,Credit,419958.66,2022-03-26
129510,751,Debit,585481.2,2022-07-16
115062,1249,Credit,92060.88,2020-07-23
184573,1212,Debit,915806.71,2019-11-05
148814,496,Credit,470190.19,2023-09-21
199838,764,Debit,893702.57,2019-10-31
168691,1442,Debit,166410.16,2021-12-27
156316,180,Credit,498580.6,2021-06-21
197738,329,Credit,642121.53,2022-03-11
103662,1077,Debit,622646.95,2023-11-01
131724,1249,Credit,102386.33,2020-04-23
102918,136,Debit,646804.5,2023-01-02
170222,1409,Credit,449424.75,2022-01-14
145102,1228,Debit,560681.69,2023-10-07
178555,1166,Debit,492388.1,2019-11-20
144365,96,Credit,921534.68,2022-12-15
134174,195,Debit,642851.09,2022-03-05
134540,839,Credit,343407.88,2022-09-16
173117,496,Debit,925277.72,2024-03-27
181503,321,Credit,293940.96,2023-07-03
180911,804,Debit,174586.76,2022-06-17
177976,805,Debit,653753.72,2022-04-13
142364,222,Credit,604991.44,2019-06-20
187267,865,Debit,224961.3,2021-12-05
140341,677,Credit,137939.51,2020-07-22
125998,737,Credit,371922.78,2022-07-20
128714,825,Debit,317740.39,2022-10-05
169335,724,Credit,523820.96,2021-10-05
138276,518,Credit,201874.64,2023-01-07
164884,852,Credit,860468.13,2020-08-04
116909,952,Credit,945612.27,2022-04-26
122672,333,Credit,198733.22,2022-08-27
174681,1485,Credit,48010.31,2022-05-01
172104,623,Credit,919322.77,2019-04-13
108982,1250,Debit,844013.74,2021-01-12
137727,1120,Credit,219432.35,2021-10-12
138685,578,Credit,228083.48,2023-09-21
104174,469,Debit,694778.39,2020-09-22
151392,1017,Credit,194129.63,2022-10-10
108217,372,Debit,288548.74,2022-05-10
148053,40,Debit,121585.66,2023-09-16
149712,1068,Debit,235961.29,2020-03-20
144117,70,Debit,666520.95,2020-08-13
144438,1447,Credit,95007.51,2021-03-02
170975,631,Debit,98656.41,2023-02-10
117328,1053,Credit,330501.03,2023-02-03
198042,164,Debit,552060.51,2019-06-01
151502,966,Debit,899333.72,2020-03-28
123916,970,Debit,724401.4,2019-07-02
153351,835,Credit,194685.23,2020-04-02
131218,1072,Credit,984941.18,2019-09-20
196737,497,Debit,55776.01,2021-02-06
137375,1138,Debit,302041.63,2020-04-16
128047,1233,Credit,716154.89,2021-04-13
195261,312,Debit,839705.01,2020-12-11
108515,56,Debit,592510.14,2022-10-20
142021,588,Credit,173749.94,2021-05-05
120654,1184,Credit,345990.94,2021-05-13
110087,1363,Credit,816695.1,2019-09-30
188206,307,Credit,224741.75,2022-05-03
124282,88,Credit,976425.59,2023-05-22
125513,1293,Debit,167199.69,2023-06-24
107335,369,Credit,409022.78,2022-05-26
193641,88,Debit,292588.09,2023-10-12
162887,714,Debit,676212.09,2024-01-26
107766,727,Debit,196130.89,2023-05-20
189687,37,Credit,788668.3,2020-01-29
196173,43,Debit,58280.59,2020-11-07
135228,1079,Debit,774891.46,2024-01-08
118044,1333,Debit,528801.18,2021-09-26
155906,442,Debit,566158.87,2023-02-28
140961,506,Debit,478532.71,2022-10-05
171047,120,Debit,620165.71,2020-02-06
144165,31,Credit,550336.11,2022-04-11
165645,736,Debit,76837.36,2020-01-13
167630,1464,Debit,291790.31,2019-09-10
159562,315,Debit,32187.6,2023-09-29
134053,358,Credit,99743.36,2019-06-07
114414,995,Credit,168788.38,2021-06-11
186111,1305,Debit,646491.42,2023-09-03
172235,32,Debit,956236.23,2024-03-12
141227,648,Debit,18792.9,2019-06-04
131630,276,Credit,146281.27,2020-08-03
141740,1109,Credit,553764.97,2019-07-17
188992,342,Debit,20691.57,2020-05-01
158524,949,Debit,666432.39,2023-07-18
172215,1462,Credit,940775.2,2021-08-31
157776,489,Credit,489675.14,2022-04-08
137874,338,Debit,837939.1,2024-02-02
114612,1491,Credit,484557.57,2023-02-16
127414,1162,Credit,123242.93,2023-12-12
109612,769,Credit,850601.69,2019-09-14
143895,182,Credit,174254.77,2020-03-08
177859,713,Debit,274094.91,2021-12-01
148151,267,Debit,926627.17,2019-11-28
136198,960,Credit,97087.67,2023-10-19
150369,130,Debit,494499.71,2022-10-01
117275,308,Debit,574573.06,2024-01-17
193331,1370,Credit,315026.31,2022-12-15
113125,658,Credit,22710.01,2021-01-26
156951,273,Debit,633660.75,2020-07-22
186680,946,Debit,438167.49,2019-09-28
123743,1028,Credit,87939.57,2020-03-29
162148,1100,Debit,568549.82,2021-04-04
113010,1493,Credit,112635.4,2024-02-02
171578,959,Debit,569077.67,2020-11-14
167203,744,Debit,584155.23,2021-04-28
109215,745,Credit,111380.32,2023-06-26
114694,1367,Credit,586692.91,2023-08-15
127215,894,Debit,226137.64,2022-07-14
145320,551,Credit,948149.0,2020-02-09
150940,1098,Credit,928481.44,2023-02-02
193349,1463,Debit,633279.54,2024-03-01
177744,109,Debit,691942.44,2020-12-15
194983,849,Debit,377022.9,2020-04-19
133304,331,Debit,975757.34,2020-01-19
120105,1439,Debit,635119.74,2022-09-27
143639,932,Debit,455710.04,2019-08-16
159951,635,Debit,588385.93,2020-04-02
196402,1125,Credit,112657.99,2021-02-23
110192,983,Debit,963556.28,2022-01-08
191285,902,Credit,245334.32,2022-02-10
153647,1143,Debit,564307.91,2020-04-30
184894,1082,Credit,626256.57,2019-12-11
111148,1019,Credit,304765.89,2020-11-19
187016,814,Credit,553989.78,2023-02-26
133375,854,Debit,333256.7,2020-12-03
159092,1393,Credit,770194.83,2022-11-22
162335,1421,Credit,356757.04,2020-05-16
103135,786,Credit,711729.08,2020-11-25
136909,159,Debit,732200.59,2021-10-10
140727,1203,Debit,433125.43,2021-12-13
143293,863,Credit,597006.97,2021-10-18
126761,976,Debit,564017.36,2021-06-11
143748,512,Debit,198298.69,2019-08-22
134726,607,Debit,1865.09,2023-09-23
124974,207,Credit,201085.47,2019-12-02
181278,160,Debit,712766.91,2022-03-17
109855,1264,Credit,574892.37,2022-11-03
180169,1210,Debit,275258.04,2020-05-07
133416,779,Credit,467763.19,2020-03-24
154072,751,Credit,261793.05,2021-05-07
127685,145,Debit,447535.79,2019-05-11
135949,1187,Debit,709936.9,2020-04-16
178806,1282,Credit,933742.64,2023-08-02
150967,1013,Credit,869007.26,2023-12-24
118047,1218,Debit,559423.52,2020-07-14
160930,1048,Debit,134738.99,2022-03-21
196239,591,Credit,248038.14,2021-12-15
167526,1163,Credit,1267.94,2020-10-04
190021,1401,Credit,937016.32,2019-05-24
119640,845,Debit,879481.76,2022-04-04
161670,1,Credit,886744.59,2021-09-18
181795,784,Debit,494432.4,2022-07-14
186419,653,Credit,946590.43,2021-06-16
137697,654,Debit,706706.74,2022-05-16
137925,1184,Credit,455799.9,2019-12-28
172055,177,Credit,771597.9,2021-03-05
175148,1251,Debit,890054.42,2020-12-09
114702,1038,Debit,354451.82,2023-03-23
156759,160,Credit,492178.15,2021-04-16
189373,522,Debit,207030.71,2020-09-24
148654,339,Credit,455724.79,2019-12-07
173654,1255,Debit,756923.77,2019-06-25
119708,171,Credit,655907.53,2022-01-06
111475,798,Debit,975799.79,2021-04-07
169314,528,Debit,229774.33,2020-04-20
121912,715,Debit,942127.88,2022-01-26
131565,698,Credit,709846.52,2022-12-04
168737,733,Debit,571743.24,2023-01-07
101544,1435,Credit,649737.37,2020-06-03
173331,1240,Debit,752780.39,2021-11-10
129763,392,Debit,269784.29,2020-03-06
171583,1200,Credit,201165.0,2021-10-07
188002,1343,Credit,288633.86,2023-10-25
128602,522,Debit,207003.19,2024-01-23
121627,78,Credit,885927.39,2023-12-06
165290,1181,Credit,436217.7,2020-02-29
101690,585,Debit,232483.15,2024-03-05
179451,1471,Credit,473741.42,2021-01-05
136600,1079,Credit,848264.88,2020-02-17
199252,1125,Debit,84999.29,2023-09-18
125157,500,Debit,421049.78,2023-02-13
176729,367,Debit,657511.94,2022-10-28
175693,1411,Debit,90095.82,2021-11-01
183503,637,Credit,347182.69,2023-01-06
132525,214,Debit,14955.72,2022-03-10
169533,960,Credit,255919.33,2022-07-05
175172,741,Credit,86333.07,2022-10-09
147605,1296,Credit,297840.28,2022-07-15
122741,1151,Credit,583894.87,2020-04-13
126517,862,Debit,579862.38,2020-12-26
153102,316,Debit,733053.44,2022-02-21
125658,665,Debit,971417.68,2019-04-21
169129,6,Credit,275479.67,2019-05-16
120478,959,Debit,841576.37,2020-11-17
109385,936,Debit,941230.35,2023-07-10
106713,1465,Credit,547957.23,2022-04-02
111108,139,Credit,118529.3,2020-10-13
163187,876,Debit,480242.36,2021-12-05
138847,435,Debit,85582.58,2019-11-23
129862,1376,Credit,422654.45,2019-11-18
192809,457,Credit,399533.66,2022-09-16
180824,594,Credit,371958.43,2021-07-01
146556,281,Credit,103968.29,2022-09-18
193204,1453,Credit,925084.81,2021-02-05
174028,1483,Debit,803988.69,2020-10-30
153712,757,Credit,881038.31,2021-08-06
146225,875,Credit,696695.69,2020-08-08
115759,564,Debit,808411.12,2022-01-09
152954,295,Credit,792711.14,2021-01-11
142973,1065,Credit,638051.59,2022-12-10
172926,1035,Credit,720143.41,2021-03-02
179830,144,Debit,110644.65,2020-06-15
161163,33,Debit,331858.22,2021-04-05
135560,1194,Debit,539284.9,2021-01-07
159126,1255,Debit,876785.75,2020-10-17
184578,865,Credit,511125.73,2020-04-19
121401,853,Debit,298046.86,2019-07-14
123452,1379,Credit,81710.49,2022-03-11
110397,619,Debit,132991.95,2024-03-21
147653,866,Credit,849402.98,2023-11-23
121735,709,Debit,4517.92,2020-02-19
147687,524,Credit,542939.16,2022-08-22
129940,78,Debit,826404.77,2019-12-28
115512,168,Credit,345623.0,2022-11-25
175361,947,Credit,166121.37,2020-07-21
101227,537,Debit,214041.07,2022-01-22
118836,1204,Debit,201424.22,2023-04-25
134317,111,Credit,687442.02,2022-08-02
121268,1217,Debit,274583.72,2020-11-29
155050,358,Credit,754776.64,2023-11-11
104495,696,Credit,406158.92,2019-07-01
113206,1407,Credit,792292.37,2019-05-07
116045,611,Credit,512659.15,2022-12-29
172389,23,Debit,546453.12,2023-07-19
157238,1182,Debit,182614.93,2021-11-26
187353,795,Debit,712381.19,2021-12-16
103354,536,Credit,270524.28,2020-05-19
153115,392,Credit,914130.82,2022-03-27
190671,549,Credit,462822.01,2019-06-17
105197,321,Credit,240431.42,2020-01-29
187370,579,Credit,272092.1,2021-07-21
187182,912,Credit,87086.83,2020-11-29
177263,1082,Credit,132994.68,2019-05-25
133816,1196,Credit,590802.11,2021-11-27
126303,761,Debit,696104.16,2020-09-05
162389,380,Credit,571120.56,2024-01-27
147510,375,Debit,794115.61,2019-09-04
182345,924,Debit,242948.87,2022-01-12
102742,1401,Credit,79751.01,2023-07-18
150575,1144,Credit,427105.65,2020-08-17
189380,617,Credit,710822.81,2024-01-04
110546,1082,Debit,918099.21,2024-03-29
161356,1370,Credit,851536.41,2019-05-27
191434,959,Credit,598104.71,2020-07-06
158556,818,Debit,150669.06,2020-07-06
172747,464,Credit,763541.04,2023-05-14
154257,918,Debit,843082.36,2019-07-05
151219,1210,Credit,907750.44,2023-04-19
157905,758,Debit,224528.69,2020-10-01
185464,666,Credit,765376.51,2023-11-30
122092,1467,Credit,30577.14,2020-03-23
164714,944,Debit,604436.14,2022-02-07
112174,921,Debit,972106.89,2021-04-06
162084,991,Credit,781185.1,2019-04-14
186868,1411,Debit,122979.85,2023-07-19
162330,1253,Debit,822239.86,2019-11-24
132220,261,Credit,966840.72,2021-08-01
124883,128,Credit,680627.9,2021-01-18
179434,49,Debit,630210.78,2023-09-30
102750,983,Debit,955838.3,2022-07-31
169253,682,Debit,772746.19,2022-12-04
144714,1021,Debit,235912.22,2020-06-16
112780,1244,Credit,192427.43,2020-03-22
129586,1367,Debit,779288.89,2021-10-12
176408,689,Credit,415868.62,2021-09-08
108686,526,Debit,313606.67,2022-12-06
120117,346,Debit,248345.61,2021-12-09
145574,381,Debit,410482.94,2019-08-20
142947,1013,Debit,973494.11,2019-07-29
169824,685,Credit,702148.3,2022-05-20
154088,415,Credit,287368.71,2020-04-29
112839,435,Debit,178957.98,2023-09-30
177016,1411,Credit,252778.45,2020-06-16
186165,805,Credit,334496.38,2022-01-22
157721,257,Debit,104977.07,2022-09-01
129012,335,Debit,469684.34,2021-03-31
187087,287,Credit,157189.32,2022-08-29
148315,580,Credit,745867.97,2021-06-01
102846,949,Debit,992978.37,2022-09-17
188123,492,Debit,254757.2,2022-01-29
183070,31,Debit,215125.36,2023-03-14
120205,1355,Credit,210106.78,2021-05-03
142152,653,Credit,219316.94,2024-02-28
181836,1477,Credit,739561.91,2022-10-01
124697,1446,Credit,358528.08,2021-03-20
132797,43,Credit,867236.37,2022-07-18
126342,112,Debit,858242.85,2023-05-20
127535,104,Credit,44748.97,2023-01-31
131407,1401,Credit,533005.88,2019-07-31
177117,192,Credit,141840.37,2021-08-26
146593,1249,Debit,251085.06,2022-03-31
152177,899,Debit,207330.47,2020-09-22
128550,991,Debit,50458.59,2022-01-12
121495,884,Debit,128976.58,2019-08-27
194824,652,Credit,137953.41,2021-04-27
175583,32,Credit,833184.26,2021-12-28
151174,1473,Credit,446290.32,2021-09-13
146569,1446,Credit,481629.94,2022-01-01
186393,1052,Credit,637964.47,2023-01-10
183488,1055,Credit,169466.37,2019-07-07
121135,217,Credit,365450.73,2022-02-20
132173,894,Debit,135492.32,2023-05-27
195682,290,Debit,224650.52,2019-12-20
121624,239,Credit,606166.75,2024-02-16
185133,718,Credit,992742.44,2019-07-26
198548,370,Credit,369215.35,2020-08-15
116094,1436,Credit,733244.34,2023-11-26
132317,1276,Credit,598861.24,2020-09-01
146445,903,Debit,231162.65,2023-12-09
178226,227,Credit,193414.16,2022-04-14
190389,535,Credit,719559.72,2023-05-02
143474,1177,Debit,815039.75,2021-10-18
113002,1477,Debit,327922.93,2021-01-10
178486,843,Debit,111238.8,2022-09-02
138749,1050,Debit,510804.98,2022-02-02
193357,415,Debit,103580.83,2020-11-07
158099,737,Credit,199230.94,2024-02-26
191604,235,Credit,157761.81,2023-03-01
119993,142,Credit,580972.57,2020-11-11
194128,979,Debit,130489.37,2021-04-21
144173,412,Debit,637475.04,2020-11-02
130848,762,Credit,88810.04,2020-06-11
118750,1361,Credit,748201.44,2023-10-31
112675,680,Debit,6035.39,2023-10-08
177865,1242,Debit,327595.01,2020-05-11
190236,657,Debit,793042.24,2021-11-29
147055,868,Credit,952929.87,2019-10-06
150043,271,Debit,46586.33,2022-10-31
162356,658,Credit,708852.33,2019-10-10
166270,1202,Debit,198949.95,2022-08-31
109849,595,Debit,719045.84,2024-01-19
102513,434,Credit,423084.19,2020-04-09
159078,833,Credit,776915.38,2024-02-13
193383,1444,Debit,530785.89,2023-08-23
120004,1451,Debit,174631.53,2024-02-12
187583,486,Credit,590704.34,2019-04-09
185776,1359,Credit,433086.06,2022-03-05
165103,1066,Debit,782371.19,2021-02-11
158828,1097,Debit,672379.38,2021-09-10
137840,740,Debit,398201.79,2019-05-17
165594,19,Debit,572573.15,2023-02-13
107114,792,Debit,659304.84,2019-08-02
195440,654,Debit,516688.42,2021-08-15
105400,138,Credit,524410.83,2021-11-01
122301,80,Debit,348284.24,2020-07-05
124947,890,Credit,77594.18,2019-11-30
130087,366,Credit,868579.18,2022-06-26
143881,581,Debit,105222.17,2019-05-06
189267,906,Debit,93063.97,2022-09-14
177278,925,Credit,360677.32,2020-09-12
150220,457,Credit,361543.19,2022-06-09
137230,354,Debit,912137.26,2024-01-23
154972,342,Credit,498343.87,2022-09-22
159000,1154,Debit,455034.23,2020-04-25
105945,470,Credit,466248.25,2021-08-02
100643,505,Debit,680020.43,2021-07-17
101285,1195,Debit,315347.82,2021-10-14
133318,1180,Debit,110618.96,2022-01-09
112461,1190,Credit,360123.42,2024-03-30
144557,381,Debit,449819.44,2021-11-12
152019,852,Debit,531593.03,2021-05-17
123615,711,Debit,589874.68,2021-01-14
129750,799,Credit,535231.81,2021-07-05
194702,224,Debit,621323.29,2019-10-16
166226,1177,Credit,833194.66,2022-09-27
138063,1166,Debit,937897.68,2020-03-14
166711,1058,Credit,537224.8,2019-06-12
121993,853,Debit,528337.23,2021-02-25
140147,908,Debit,839445.38,2019-06-26
155127,392,Debit,89264.55,2021-12-26
199868,519,Debit,767709.56,2020-12-25
106116,17,Debit,936078.77,2023-02-02
129412,1016,Debit,7230.98,2024-01-26
107743,1322,Debit,934573.58,2021-12-02
171573,730,Credit,483567.46,2023-01-30
111676,1292,Debit,180993.9,2023-08-26
146124,40,Debit,749283.11,2022-11-06
109424,1047,Credit,665656.33,2021-01-17
106023,698,Debit,437195.41,2022-09-29
152603,157,Credit,438327.06,2023-02-02
124604,609,Credit,314557.95,2023-03-02
167012,797,Credit,331270.75,2022-02-15
117368,1439,Credit,316794.63,2021-07-03
144986,2,Credit,798793.8,2022-11-05
131745,742,Credit,178715.08,2022-12-02
132026,928,Credit,924.47,2023-06-13
179781,356,Credit,896066.49,2019-08-19
120768,1254,Debit,64186.19,2022-05-23
130202,426,Debit,842874.71,2022-07-03
131562,1384,Credit,673082.14,2022-03-24
112663,18,Debit,437352.07,2022-07-23
132653,16,Credit,431761.41,2023-08-10
104154,1403,Credit,536390.68,2021-02-04
161546,440,Credit,411623.89,2019-09-09
191346,1087,Debit,835552.64,2022-05-10
188145,994,Debit,966002.38,2023-06-25
158994,160,Credit,713403.32,2023-10-06
151685,446,Credit,383446.89,2021-07-26
197867,805,Debit,751165.53,2023-07-09
191185,876,Credit,499017.93,2023-03-08
126300,1278,Credit,497335.17,2024-01-04
123336,1321,Credit,412529.11,2020-08-07
105417,1449,Credit,708317.91,2023-01-07
182488,804,Debit,85897.72,2023-08-10
109634,654,Credit,377819.86,2022-04-13
168131,300,Debit,513251.32,2021-04-20
138789,412,Credit,535418.51,2022-10-19
146273,729,Debit,246691.66,2021-06-08
114783,1022,Debit,209627.12,2021-04-26
165626,4,Debit,55580.61,2023-08-30
150484,1461,Credit,928424.55,2022-02-20
132943,933,Credit,73153.6,2020-02-06
192562,1229,Debit,110293.86,2022-07-08
196398,339,Debit,507459.92,2019-07-06
189543,332,Debit,702974.38,2020-06-05
118730,275,Credit,366084.75,2021-03-23
188026,1058,Debit,562694.39,2022-09-29
105639,460,Debit,676187.63,2019-06-05
192053,1083,Credit,170588.08,2020-02-08
118677,609,Credit,958859.35,2019-11-24
185077,841,Debit,870387.1,2020-02-22
120530,763,Debit,720478.6,2021-05-12
176033,813,Credit,768942.53,2019-08-02
108884,533,Debit,786885.7,2021-09-28
152600,225,Credit,613591.49,2020-08-29
110873,1436,Credit,804853.9,2022-01-04
112871,1087,Credit,671636.25,2023-07-23
194316,5,Credit,672032.36,2022-02-03
130364,1441,Debit,804370.09,2022-09-13
172523,1290,Debit,17335.93,2020-01-17
106384,946,Debit,452141.26,2019-07-23
167209,1373,Credit,267086.83,2023-05-13
176613,1330,Debit,952366.56,2021-09-14
184064,181,Debit,992258.79,2020-11-05
190089,1104,Credit,853827.22,2023-08-15
133385,1300,Credit,623928.51,2022-03-22
132513,114,Debit,576270.45,2022-04-08
119328,93,Debit,864246.19,2020-05-02
145935,76,Credit,890903.94,2020-09-28
123049,821,Debit,483824.56,2019-04-22
129621,1020,Credit,488611.62,2022-11-13
158071,1379,Credit,483477.7,2022-09-27
104851,269,Credit,149621.99,2021-07-05
179684,927,Credit,152409.83,2024-02-16
189403,770,Debit,498844.71,2022-07-08
178204,741,Credit,14599.27,2019-11-29
160785,748,Debit,934665.52,2023-09-23
161116,751,Credit,644841.97,2020-06-17
152041,818,Debit,733976.83,2023-03-03
178167,324,Credit,511969.84,2021-06-18
193890,985,Credit,85145.84,2022-06-10
191977,171,Credit,924169.36,2020-08-05
119695,622,Credit,880376.07,2021-07-02
126368,58,Credit,3726.34,2023-12-27
173540,935,Credit,236473.16,2021-10-08
138327,1116,Credit,859663.04,2019-12-01
107643,1121,Debit,461695.15,2021-10-24
136498,1090,Debit,646643.02,2022-12-03
176193,1469,Debit,254703.65,2021-04-18
138836,1307,Debit,564834.87,2021-03-10
194322,336,Credit,92154.6,2019-08-25
141198,1085,Debit,794614.47,2020-02-20
187746,1010,Debit,585620.23,2020-09-09
131925,1339,Credit,372510.19,2020-05-26
195384,683,Credit,744529.26,2021-07-31
171274,596,Debit,242573.75,2019-08-15
104060,668,Debit,881551.9,2023-11-10
193681,1417,Credit,921540.39,2019-11-20
188531,18,Credit,148725.46,2020-09-07
102965,903,Credit,543040.26,2021-11-05
192589,386,Debit,446365.37,2022-05-08
107592,671,Credit,977620.1,2021-09-25
115614,349,Credit,641096.14,2023-06-08
140195,596,Debit,429296.11,2019-12-18
118077,940,Debit,14672.6,2021-02-07
141454,1274,Credit,616648.25,2023-05-04
115330,1048,Debit,287821.51,2023-04-03
121262,804,Debit,859633.85,2020-11-08
117015,203,Debit,232147.38,2023-05-14
107047,1272,Credit,53237.13,2021-07-31
182230,54,Debit,879146.86,2023-10-18
162576,699,Credit,171887.22,2020-01-28
117007,978,Debit,570693.36,2023-12-24
